Age,Revenu_annuel_k€,Heures_travail_semaine,Satisfaction,Distance_domicile_km,Niveau_education,Etat_sante,Genre,Type_logement,Region
40.0,31.993060657764712,20.0,74.0,0.9,Primaire,Mauvais,Femme,Maison,Est
18.0,52.6054593814952,20.0,57.1,8.1,Supérieur,Mauvais,Homme,Appartement,Est
23.0,58.12686238358438,,67.1,1.3,Supérieur,,Homme,Appartement,Nord
55.0,54.203591147117194,42.0,53.7,0.2,Secondaire,Moyen,Femme,Appartement,Sud
27.0,47.8644048269207,40.0,15.6,15.1,Primaire,Moyen,Femme,Appartement,
55.0,,26.0,71.2,5.2,Supérieur,Mauvais,Femme,Maison,Est
23.0,32.20918163421014,22.0,49.8,7.4,Primaire,Mauvais,Homme,Maison,Est
47.0,69.92863886443207,33.0,63.8,10.9,Primaire,Moyen,Homme,,Est
36.0,38.052450824131725,,5.5,5.1,Secondaire,Moyen,Femme,Appartement,Ouest
37.0,47.93408813273015,34.0,15.1,0.5,Secondaire,Bon,Homme,Appartement,Est
62.0,20.15827485818836,49.0,59.3,2.9,Secondaire,Moyen,,,Nord
24.0,,30.0,46.5,2.2,Primaire,Bon,Femme,Appartement,Nord
,23.6103391971982,34.0,23.5,37.9,Primaire,Moyen,Femme,Maison,
46.0,68.31925617204215,47.0,24.8,13.5,Supérieur,Moyen,Femme,Appartement,Nord
80.0,28.74576478713129,36.0,63.5,6.0,,Moyen,Femme,Studio,Nord
,70.2901606065555,36.0,6.8,0.7,Primaire,Bon,Homme,Appartement,Est
32.0,50.20385830612652,33.0,44.0,1.2,Secondaire,Bon,Femme,Appartement,Nord
49.0,,31.0,52.8,16.8,Primaire,Moyen,Homme,Appartement,Nord
37.0,82.00803510896247,43.0,31.5,29.1,Secondaire,Moyen,Homme,,Ouest
,48.62290014363534,44.0,,0.3,Primaire,Bon,Femme,Maison,Ouest
51.0,42.763754134880415,42.0,6.6,24.1,Secondaire,Mauvais,Femme,Studio,Est
,68.18235855196019,33.0,86.7,4.8,Secondaire,Mauvais,,Appartement,Nord
29.0,20.39085776960008,37.0,72.6,2.4,Supérieur,Moyen,Homme,Appartement,Ouest
48.0,10.0,55.0,45.2,,Primaire,Moyen,Femme,,Est
44.0,73.15959947273754,25.0,92.5,,Secondaire,,Femme,Maison,Nord
,,58.0,70.5,6.3,Supérieur,Bon,Femme,Appartement,Est
35.0,67.29244850772999,40.0,93.2,17.9,Supérieur,Moyen,Homme,Maison,Nord
29.0,50.92324743556041,38.0,47.8,2.6,Supérieur,Bon,Femme,Maison,Ouest
48.0,,49.0,45.8,11.3,Supérieur,Moyen,Femme,Maison,Ouest
35.0,62.14564839348393,20.0,53.5,1.3,Secondaire,Moyen,Femme,Maison,Sud
30.0,41.79659619537845,53.0,,0.9,Primaire,,Homme,Maison,Sud
24.0,28.453193273869765,58.0,90.9,1.4,Supérieur,Moyen,,Appartement,
44.0,28.97407255606495,50.0,,16.5,Secondaire,Moyen,Homme,Appartement,Ouest
33.0,15.343224916565433,20.0,,,,Bon,Homme,Appartement,Sud
18.0,58.060497643654756,47.0,92.7,1.8,Secondaire,Moyen,Homme,Appartement,Nord
25.0,,,99.4,4.9,Secondaire,Moyen,Femme,Appartement,Nord
37.0,49.3055574459029,55.0,17.2,14.4,Secondaire,Mauvais,Femme,Appartement,Nord
37.0,46.36555010975254,25.0,75.2,,Secondaire,Mauvais,Homme,Appartement,Ouest
37.0,31.168866376406584,50.0,58.4,25.4,Primaire,Moyen,Homme,Maison,Ouest
35.0,19.542005717223585,57.0,46.6,24.6,Supérieur,Bon,Homme,Maison,Sud
22.0,100.67421658260258,40.0,,8.0,Supérieur,Moyen,Homme,Appartement,Nord
,49.02934948043503,25.0,85.2,10.0,Secondaire,Moyen,,Maison,Est
54.0,,48.0,70.0,10.6,Primaire,,Homme,Maison,Ouest
52.0,73.2987356745358,50.0,38.9,3.0,Primaire,,,Appartement,Sud
46.0,43.576693970191826,38.0,66.9,4.5,Primaire,Moyen,Homme,Studio,Sud
45.0,53.61929274679618,28.0,,1.5,Primaire,Moyen,Femme,Appartement,Nord
50.0,53.03831563934296,49.0,25.7,25.9,Secondaire,Moyen,,Maison,Sud
26.0,86.8840137786488,32.0,45.6,12.9,Primaire,Bon,Homme,Studio,Ouest
40.0,66.59667383286825,43.0,22.0,0.5,Primaire,Moyen,Femme,Maison,Sud
26.0,33.85454507947458,55.0,50.5,8.0,Secondaire,,Homme,Maison,Sud
26.0,57.032376731094494,23.0,,4.2,Supérieur,Mauvais,Homme,Studio,Ouest
44.0,66.08628682840506,49.0,4.6,16.9,Primaire,Moyen,Femme,Appartement,Ouest
51.0,26.49361902189851,37.0,76.8,4.2,Secondaire,Moyen,Femme,Appartement,
37.0,59.882986896107035,,3.0,10.3,Supérieur,Bon,Femme,Maison,Sud
59.0,76.90977912410241,45.0,52.2,1.8,Supérieur,,Homme,Maison,Ouest
42.0,32.85054696749708,32.0,57.8,8.2,Secondaire,Moyen,Homme,Maison,Sud
30.0,35.61362864830981,,76.4,3.5,Secondaire,Moyen,Homme,Studio,Est
26.0,73.20945010694679,22.0,,1.8,Primaire,,Homme,Appartement,Sud
52.0,42.91527374187015,52.0,42.3,9.7,Primaire,,Homme,Maison,Nord
41.0,30.359831731618023,36.0,7.6,,Secondaire,Bon,Femme,,Nord
48.0,67.64546086068151,45.0,69.7,41.0,Secondaire,,Femme,Appartement,Sud
,61.537084734516796,35.0,51.6,11.1,Supérieur,Moyen,Femme,,Sud
42.0,51.887878149921555,28.0,34.0,,Primaire,Moyen,Femme,Appartement,
33.0,72.49165256897408,46.0,24.3,24.4,Supérieur,Moyen,,,Est
23.0,73.91270486389111,43.0,12.9,17.6,Primaire,Mauvais,Homme,,Est
39.0,48.343541823544406,37.0,30.2,8.0,Secondaire,Bon,Homme,Appartement,Est
53.0,89.48652775105407,43.0,46.4,7.2,Secondaire,Moyen,Homme,Maison,Est
67.0,,30.0,48.3,,Secondaire,Moyen,Femme,Maison,Ouest
42.0,10.314031002187818,50.0,58.7,,Primaire,Moyen,,Appartement,Ouest
31.0,29.397651531336372,,36.9,12.5,Primaire,Moyen,Femme,Appartement,Sud
30.0,10.0,,92.1,0.9,Primaire,Moyen,,Appartement,
51.0,43.505700105504914,,50.1,12.7,Secondaire,Moyen,Femme,Maison,Ouest
28.0,25.775636033998733,40.0,42.9,,Primaire,Moyen,Homme,,Est
47.0,33.71363202520651,55.0,5.8,,Secondaire,Bon,,Studio,Est
